epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,52.8384,0.73399,1.79849,0.886,0.93565,0.77983,0.86101,0.6318,0.85442,1.60977,0.9134,0.000230522,0.000230522,0.000230522
173,53.1179,0.69041,1.74254,0.90098,0.93565,0.77983,0.86101,0.6318,0.85442,1.60977,0.9134,0.000227695,0.000227695,0.000227695
174,53.3952,0.71009,1.76541,0.86547,0.83236,0.78495,0.8603,0.63824,0.86247,1.6167,0.91485,0.000224868,0.000224868,0.000224868
175,53.6826,0.6769,1.65154,0.87389,0.82882,0.78581,0.86342,0.63108,0.88022,1.61215,0.91873,0.00022204,0.00022204,0.00022204
176,53.9688,0.76882,1.85528,0.89274,0.82564,0.77781,0.86093,0.61827,0.89904,1.62035,0.92351,0.000219213,0.000219213,0.000219213
177,54.3733,0.69966,1.70501,0.89365,0.82564,0.77781,0.86093,0.61827,0.89904,1.62035,0.92351,0.000216386,0.000216386,0.000216386
178,54.6528,0.69604,1.68007,0.88958,0.7854,0.79625,0.8554,0.61813,0.9079,1.64466,0.92632,0.000213558,0.000213558,0.000213558
179,54.9403,0.66494,1.78775,0.88227,0.73787,0.82218,0.84444,0.61836,0.89298,1.66171,0.9241,0.000210731,0.000210731,0.000210731
180,55.2315,0.66633,1.62242,0.87591,0.90968,0.73783,0.84841,0.62316,0.88523,1.68754,0.92133,0.000207904,0.000207904,0.000207904
181,55.5098,0.71557,1.70179,0.93957,0.90968,0.73783,0.84841,0.62316,0.88523,1.68754,0.92133,0.000205076,0.000205076,0.000205076
182,55.7982,0.62881,1.57615,0.85701,0.91701,0.73861,0.84257,0.62375,0.87774,1.69842,0.92029,0.000202249,0.000202249,0.000202249
183,56.0874,0.70413,1.74398,0.88399,0.9175,0.73759,0.84593,0.61751,0.88905,1.67881,0.9211,0.000199422,0.000199422,0.000199422
184,56.3762,0.80606,1.94584,0.95153,0.91918,0.74134,0.84829,0.61719,0.89542,1.64881,0.92172,0.000196594,0.000196594,0.000196594
185,56.6551,0.68139,1.59759,0.85543,0.91918,0.74134,0.84829,0.61719,0.89542,1.64881,0.92172,0.000193767,0.000193767,0.000193767
186,56.9425,0.70653,1.81105,0.87931,0.9441,0.72435,0.8502,0.61688,0.90543,1.61911,0.92243,0.000190939,0.000190939,0.000190939
187,57.2279,0.65514,1.68444,0.86174,0.74334,0.82587,0.85097,0.6243,0.91536,1.63232,0.92585,0.000188112,0.000188112,0.000188112
188,57.5224,0.67077,1.62758,0.8813,0.75721,0.83554,0.85498,0.62012,0.91603,1.63899,0.92492,0.000185285,0.000185285,0.000185285
189,57.7763,0.73908,1.97195,0.93665,0.75721,0.83554,0.85498,0.62012,0.91603,1.63899,0.92492,0.000182457,0.000182457,0.000182457
190,58.0555,0.66888,1.709,0.86343,0.8274,0.76088,0.85645,0.62802,0.91057,1.6464,0.92283,0.00017963,0.00017963,0.00017963
191,58.3431,0.72578,1.86615,0.89452,0.93176,0.75369,0.85291,0.62593,0.90025,1.64402,0.92131,0.000176803,0.000176803,0.000176803
192,58.6355,0.65838,1.6366,0.87814,0.92084,0.74655,0.85271,0.63006,0.892,1.68447,0.91855,0.000173975,0.000173975,0.000173975
193,58.9157,0.75205,1.63977,0.88251,0.92084,0.74655,0.85271,0.63006,0.892,1.68447,0.91855,0.000171148,0.000171148,0.000171148
194,59.2034,0.65953,1.67227,0.85069,0.79737,0.75362,0.85317,0.62623,0.88363,1.69059,0.91695,0.000168321,0.000168321,0.000168321
195,59.4907,0.68923,1.86598,0.92982,0.82411,0.7898,0.86142,0.6312,0.88641,1.68082,0.91691,0.000165493,0.000165493,0.000165493
196,59.7825,0.68247,1.63173,0.91921,0.92893,0.77189,0.86105,0.63628,0.89586,1.65147,0.92063,0.000162666,0.000162666,0.000162666
197,60.0593,0.71057,1.70929,0.89002,0.92893,0.77189,0.86105,0.63628,0.89586,1.65147,0.92063,0.000159839,0.000159839,0.000159839
198,60.4775,0.7387,1.70693,0.89281,0.79825,0.79467,0.86183,0.63945,0.89772,1.65234,0.92141,0.000157011,0.000157011,0.000157011
199,60.7688,0.71611,1.75966,0.88836,0.81231,0.8013,0.86108,0.63185,0.90039,1.63259,0.92326,0.000154184,0.000154184,0.000154184
200,61.0552,0.68406,1.82113,0.90156,0.81638,0.80212,0.86099,0.62849,0.90228,1.61101,0.92585,0.000151356,0.000151356,0.000151356
201,61.3322,0.59415,1.52879,0.86067,0.81638,0.80212,0.86099,0.62849,0.90228,1.61101,0.92585,0.000148529,0.000148529,0.000148529
202,61.6185,0.635,1.51343,0.87243,0.91614,0.79858,0.86347,0.63339,0.90025,1.60417,0.92791,0.000145702,0.000145702,0.000145702
203,61.9069,0.71313,1.71995,0.90286,0.92498,0.78446,0.86305,0.63839,0.90265,1.5803,0.92829,0.000142874,0.000142874,0.000142874
204,62.1703,0.68662,1.72089,0.89521,0.91888,0.78469,0.86269,0.63761,0.89852,1.59069,0.92545,0.000140047,0.000140047,0.000140047
205,62.4231,0.7151,1.78664,0.90229,0.91888,0.78469,0.86269,0.63761,0.89852,1.59069,0.92545,0.00013722,0.00013722,0.00013722
206,62.7094,0.78004,1.65707,0.92513,0.93993,0.76808,0.86305,0.63901,0.90418,1.58599,0.92767,0.000134392,0.000134392,0.000134392
207,63.0011,0.71721,1.65934,0.8713,0.94984,0.76248,0.86305,0.63784,0.90122,1.61618,0.92721,0.000131565,0.000131565,0.000131565
208,63.2867,0.64166,1.52226,0.86435,0.94694,0.76631,0.86321,0.63881,0.90181,1.61041,0.92776,0.000128738,0.000128738,0.000128738
209,63.5635,0.67237,1.68872,0.86571,0.94694,0.76631,0.86321,0.63881,0.90181,1.61041,0.92776,0.00012591,0.00012591,0.00012591
210,63.8617,0.70334,1.60434,0.9226,0.94131,0.76828,0.86262,0.6264,0.90362,1.6182,0.92822,0.000123083,0.000123083,0.000123083
211,64.1489,0.78112,1.78769,0.92637,0.92935,0.79053,0.86071,0.62078,0.91733,1.62741,0.93142,0.000120256,0.000120256,0.000120256
212,64.4387,0.69966,1.74042,0.8984,0.9271,0.78909,0.86312,0.62664,0.91841,1.63246,0.93072,0.000117428,0.000117428,0.000117428
213,64.7152,0.6985,1.73,0.89774,0.9271,0.78909,0.86312,0.62664,0.91841,1.63246,0.93072,0.000114601,0.000114601,0.000114601
214,65.0023,0.71472,1.66376,0.88763,0.91456,0.79752,0.86269,0.62236,0.91931,1.61948,0.9314,0.000111774,0.000111774,0.000111774
215,65.2928,0.70924,1.63834,0.88228,0.91182,0.79942,0.86156,0.62811,0.91963,1.61191,0.93024,0.000108946,0.000108946,0.000108946
216,65.5851,0.7117,1.68203,0.92591,0.91201,0.79747,0.85657,0.62761,0.91613,1.58729,0.93058,0.000106119,0.000106119,0.000106119
217,65.864,0.72015,1.80116,0.87721,0.91201,0.79747,0.85657,0.62761,0.91613,1.58729,0.93058,0.000103291,0.000103291,0.000103291
218,66.1513,0.63083,1.50929,0.86187,0.91084,0.81298,0.85871,0.61944,0.90894,1.56522,0.92751,0.000100464,0.000100464,0.000100464
219,66.446,0.63876,1.59297,0.87228,0.9103,0.80794,0.85729,0.61966,0.90165,1.55612,0.9273,9.76368e-05,9.76368e-05,9.76368e-05
220,66.8896,0.66312,1.56087,0.87529,0.91068,0.8084,0.857,0.62022,0.89689,1.55,0.92619,9.48094e-05,9.48094e-05,9.48094e-05
221,67.1476,0.68262,1.65561,0.88915,0.91068,0.8084,0.857,0.62022,0.89689,1.55,0.92619,9.1982e-05,9.1982e-05,9.1982e-05
222,67.4351,0.6204,1.55896,0.88656,0.91309,0.80987,0.85787,0.62566,0.89546,1.549,0.92587,8.91547e-05,8.91547e-05,8.91547e-05
223,67.7254,0.6241,1.47303,0.87043,0.91614,0.81154,0.85787,0.63321,0.89348,1.54772,0.92579,8.63273e-05,8.63273e-05,8.63273e-05
224,68.0116,0.68293,1.6341,0.92737,0.9177,0.81278,0.85893,0.62825,0.89801,1.56107,0.92629,8.35e-05,8.35e-05,8.35e-05
225,68.2886,0.69892,1.64388,0.87058,0.9177,0.81278,0.85893,0.62825,0.89801,1.56107,0.92629,8.06726e-05,8.06726e-05,8.06726e-05
226,68.5732,0.6926,1.68149,0.90528,0.91965,0.81165,0.85893,0.62481,0.90162,1.56023,0.92613,7.78453e-05,7.78453e-05,7.78453e-05
